PETROL (GHp/Lt),DIESEL (GHp/Lt),LPG (GHp/Kg),KEROSENE (GHp/Lt),MGO LOCAL (GHp/Lt)
623.0,621.0,721.78,496.12,609.0
654.0,652.0,721.78,547.0,609.0
654.0,652.0,577.78,547.0,609.0
668.0,666.0,717.78,547.0,609.0
630.0,630.0,717.78,547.0,609.0
652.93,643.93,717.78,547.0,609.0
652.93,643.93,728.0,547.0,609.0
642.0,640.0,728.0,547.0,609.0
650.0,648.0,714.77,547.0,609.0
630.0,630.0,714.77,547.0,609.0
697.55,678.15,717.26,547.0,478.89
619.0,619.0,690.0,547.0,478.89
660.0,660.0,698.0,547.0,478.89
688.22,686.22,698.0,547.0,478.89
688.22,686.22,734.78,547.0,478.89
688.22,686.22,730.0,547.0,478.89
619.74,619.74,702.37,547.0,478.89
679.16,677.16,683.93,547.0,478.89
630.0,630.0,712.78,547.0,478.89
658.12,656.12,712.78,547.0,478.89
664.9,647.9,712.78,547.0,478.89
695.0,695.0,738.0,648.0,609.0
695.0,695.0,730.78,648.0,609.0
695.0,695.0,692.28,648.0,609.0
648.0,646.0,692.28,648.0,609.0
622.9,622.9,692.28,648.0,609.0
622.9,622.9,717.78,648.0,609.0
703.0,688.0,717.78,554.0,609.0
703.0,688.0,726.88,554.0,609.0
684.22,672.22,726.88,554.0,609.0
684.22,672.22,726.0,554.0,609.0
684.22,672.22,715.65,554.0,609.0
673.0,661.0,715.65,554.0,609.0
620.0,661.0,620.0,554.0,609.0
623.0,621.0,620.0,554.0,609.0
623.0,621.0,744.65,554.0,609.0
623.0,621.0,726.38,554.0,609.0
623.0,621.0,733.0,554.0,609.0
605.0,605.0,730.0,554.0,609.0
605.0,605.0,738.0,554.0,609.0
668.0,655.0,683.78,554.0,609.0
688.22,686.22,732.99,554.0,609.0
687.12,681.12,732.99,554.0,609.0
635.0,635.0,740.0,554.0,609.0
635.0,635.0,680.35,554.0,609.0
635.0,635.0,741.78,554.0,609.0
693.13,691.13,741.78,554.0,609.0
620.0,620.0,743.9,529.13,609.0
666.5,666.5,743.9,529.13,609.0
634.06,632.06,743.9,529.13,609.0
634.06,632.06,738.0,529.13,609.0
639.0,639.0,738.0,529.13,609.0
602.0,602.0,738.0,529.13,609.0
678.91,666.88,738.0,529.13,609.0
619.0,619.0,738.0,529.13,609.0
656.9,654.9,725.78,529.13,609.0
656.9,654.9,738.0,529.13,609.0
630.0,630.0,738.0,529.13,609.0
673.03,651.94,738.0,529.13,440.24
684.9,677.9,738.0,529.13,440.24
628.0,631.0,738.0,529.13,440.24
628.0,631.0,738.0,529.13,440.24
666.56,682.56,738.0,529.13,440.24
644.07,632.07,738.0,529.13,440.24
655.0,653.0,760.78,529.13,440.24
670.0,670.0,760.78,529.13,440.24
654.16,643.16,718.93,529.13,440.24
654.16,643.16,720.74,529.13,440.24
654.16,643.16,706.78,529.13,440.24
640.0,640.0,706.78,529.13,440.24
623.0,621.0,706.78,529.13,440.24
623.0,621.0,725.78,529.13,440.24
615.0,615.0,722.4,529.13,440.24
615.0,615.0,738.0,529.13,440.24
647.1,645.1,738.0,529.13,440.24
647.1,645.1,760.88,529.13,440.24
689.1,687.1,760.88,529.13,440.24
638.12,636.12,760.88,496.12,440.24
623.0,621.0,760.88,496.12,440.24
623.0,621.0,738.78,496.12,440.24
623.0,621.0,577.78,496.12,440.24
668.0,666.0,735.78,496.12,440.24
630.0,630.0,735.78,496.12,440.24
630.0,630.0,743.0,496.12,440.24
669.0,667.0,743.0,496.12,440.24
642.0,640.0,743.0,496.12,440.24
650.0,648.0,727.77,496.12,440.24
630.0,630.0,727.77,496.12,440.24
696.2,673.92,724.37,496.12,474.66
619.0,619.0,715.0,496.12,398.0
650.0,650.0,730.0,496.12,398.0
678.22,676.22,730.0,496.12,398.0
678.22,676.22,741.78,496.12,398.0
678.22,676.22,748.0,496.12,398.0
619.74,619.74,702.37,496.12,398.0
634.06,632.06,702.37,496.12,398.0
658.71,638.16,693.41,490.41,431.46
638.0,638.0,722.78,471.0,403.18
663.12,661.12,722.78,490.12,403.18
662.13,660.23,738.1,490.12,403.18
664.9,647.9,738.1,490.12,456.2
664.9,647.9,732.78,490.12,456.2
695.0,695.0,744.0,648.0,609.0
695.0,695.0,752.78,648.0,609.0
695.0,695.0,735.0,648.0,609.0
695.0,695.0,700.78,648.0,609.0
648.0,646.0,700.78,648.0,609.0
622.9,622.9,700.78,648.0,609.0
622.9,622.9,739.78,648.0,609.0
701.0,685.0,739.78,554.0,609.0
701.0,685.0,742.88,554.0,609.0
668.22,659.22,742.88,554.0,609.0
668.22,659.22,737.0,554.0,609.0
668.22,659.22,744.65,554.0,609.0
687.0,664.0,744.65,554.0,609.0
623.0,621.0,744.65,554.0,609.0
626.0,624.0,744.65,554.0,609.0
668.0,668.0,744.65,554.0,609.0
628.0,621.0,744.65,554.0,609.0
628.0,621.0,742.65,554.0,609.0
628.0,621.0,743.38,554.0,609.0
628.0,621.0,743.0,554.0,609.0
628.0,621.0,743.0,554.0,609.0
670.0,660.0,781.78,554.0,609.0
688.22,686.22,762.99,554.0,609.0
656.9,654.9,762.99,554.0,609.0
687.12,681.12,762.99,554.0,609.0
598.0,598.0,762.99,554.0,609.0
610.0,610.0,711.78,554.0,609.0
635.0,635.0,740.0,554.0,609.0
635.0,635.0,695.35,554.0,609.0
635.0,635.0,749.78,554.0,609.0
635.0,635.0,695.78,554.0,609.0
635.0,635.0,722.0,554.0,609.0
638.0,636.0,722.0,554.0,609.0
696.13,694.13,743.9,524.13,609.0
661.5,661.5,743.9,524.13,609.0
634.06,632.06,743.9,524.13,609.0
634.06,632.06,743.0,524.13,609.0
631.0,631.0,743.0,524.13,609.0
617.0,617.0,743.0,524.13,609.0
684.14,670.71,743.0,524.13,609.0
619.0,619.0,743.0,524.13,609.0
656.9,654.9,725.78,524.13,609.0
656.9,654.9,743.0,524.13,609.0
630.0,630.0,743.0,524.13,609.0
620.0,620.0,743.0,524.13,609.0
680.8,658.06,743.0,524.13,446.36
689.9,677.9,743.0,524.13,446.36
628.0,626.0,743.0,524.13,446.36
628.0,626.0,742.0,524.13,446.36
619.0,619.0,742.0,524.13,446.36
713.0,706.0,742.0,524.13,446.36
634.07,632.07,723.85,524.13,446.36
655.0,653.0,760.78,524.13,446.36
670.0,670.0,760.78,524.13,446.36
655.16,633.16,710.93,524.13,446.36
655.16,633.16,736.74,524.13,446.36
655.16,633.16,711.78,524.13,446.36
640.0,640.0,711.78,524.13,446.36
640.0,640.0,726.0,524.13,446.36
640.0,640.0,750.1,524.13,446.36
604.0,604.0,722.4,524.13,446.36
604.0,604.0,743.0,524.13,446.36
604.0,604.0,724.0,524.13,446.36
645.1,645.1,724.0,524.13,446.36
645.1,645.1,766.88,524.13,446.36
645.1,645.1,727.78,524.13,446.36
623.0,623.0,727.78,524.13,446.36
638.12,636.12,727.78,481.12,446.36
661.0,651.0,727.78,481.12,446.36
661.0,651.0,753.78,481.12,446.36
639.0,637.0,753.78,481.12,446.36
630.0,630.0,753.78,481.12,446.36
678.0,676.0,748.78,481.12,446.36
678.0,676.0,783.0,481.12,446.36
642.0,640.0,783.0,481.12,446.36
642.0,640.0,773.78,481.12,446.36
650.0,643.0,746.77,481.12,446.36
704.09,680.11,735.47,481.12,480.85
619.0,619.0,715.0,481.12,406.0
665.0,665.0,690.0,510.0,450.0
650.0,650.0,750.0,510.0,450.0
678.22,676.22,750.0,510.0,450.0
678.22,676.22,756.78,510.0,450.0
678.22,676.22,752.0,510.0,450.0
619.74,619.74,740.37,510.0,450.0
593.0,583.0,740.37,510.0,450.0
622.16,617.16,707.93,510.0,450.0
664.0,651.0,707.93,510.0,450.0
664.0,651.0,752.0,510.0,450.0
663.4,636.31,700.19,489.34,429.61
585.0,585.0,737.78,471.0,419.18
668.12,666.12,737.78,490.12,419.18
650.13,635.23,752.1,490.12,419.18
664.9,647.9,752.1,490.12,456.2
596.0,592.0,752.1,490.12,456.2
695.0,695.0,780.0,648.0,609.0
695.0,695.0,756.78,648.0,609.0
695.0,695.0,750.0,648.0,609.0
695.0,695.0,715.78,648.0,609.0
623.0,623.0,730.0,648.0,609.0
648.0,646.0,730.0,648.0,609.0
622.9,622.9,730.0,648.0,609.0
622.9,622.9,734.78,648.0,609.0
704.0,676.0,734.78,558.0,609.0
704.0,676.0,749.88,558.0,609.0
668.22,654.22,749.88,558.0,609.0
668.22,654.22,746.0,558.0,609.0
668.22,654.22,735.65,558.0,609.0
668.0,655.0,735.65,558.0,609.0
635.0,635.0,735.65,558.0,609.0
628.0,626.0,735.65,558.0,609.0
633.0,633.0,735.65,558.0,609.0
653.0,653.0,735.65,558.0,609.0
653.0,653.0,747.98,558.0,609.0
620.0,620.0,747.98,558.0,609.0
638.0,631.0,747.98,558.0,609.0
638.0,631.0,742.65,558.0,609.0
638.0,631.0,753.88,558.0,609.0
638.0,631.0,748.0,558.0,609.0
600.0,600.0,780.0,558.0,609.0
703.88,675.88,780.0,558.0,609.0
703.88,675.88,758.0,558.0,609.0
654.0,652.0,781.78,558.0,609.0
688.22,686.22,782.99,558.0,609.0
688.22,686.22,519.0,558.0,609.0
666.9,654.9,519.0,558.0,609.0
663.12,651.12,447.89,321.0,284.3
637.0,635.0,447.89,321.0,284.3
620.0,620.0,711.78,321.0,284.3
635.0,635.0,760.0,321.0,284.3
635.0,635.0,689.35,321.0,284.3
620.0,620.0,689.35,321.0,284.3
620.0,620.0,757.78,321.0,284.3
622.93,622.93,757.78,321.0,284.3
622.93,622.93,731.78,321.0,284.3
622.93,622.93,763.78,321.0,284.3
634.0,632.11,763.78,321.0,284.3
678.13,676.13,763.78,321.0,284.3
633.0,633.0,763.78,321.0,284.3
696.13,694.13,753.9,524.13,284.3
636.06,634.06,753.9,524.13,284.3
636.06,634.06,758.0,524.13,284.3
635.0,635.0,758.0,524.13,284.3
617.0,617.0,758.0,524.13,284.3
709.25,683.2,758.0,524.13,284.3
619.0,619.0,758.0,524.13,284.3
656.9,654.9,760.78,524.13,284.3
694.23,676.14,740.79,524.13,284.3
694.23,676.14,758.0,524.13,284.3
630.0,630.0,758.0,524.13,284.3
670.04,652.69,731.78,524.13,440.99
635.0,635.0,731.78,524.13,440.99
689.9,682.9,731.78,524.13,440.99
689.9,682.9,748.0,524.13,440.99
619.0,619.0,748.0,524.13,440.99
673.56,651.56,748.0,524.13,440.99
711.0,699.0,748.0,524.13,440.99
610.0,610.0,748.0,524.13,440.99
615.0,615.0,748.0,524.13,440.99
655.0,653.0,780.78,524.13,440.99
655.0,653.0,739.74,524.13,440.99
655.0,653.0,712.78,524.13,440.99
640.0,640.0,712.78,524.13,440.99
640.0,640.0,741.0,524.13,440.99
638.0,626.0,741.0,524.13,440.99
615.0,608.0,741.0,524.13,440.99
615.0,608.0,759.1,524.13,440.99
604.0,604.0,722.4,524.13,440.99
615.0,614.0,722.4,524.13,440.99
615.0,614.0,748.0,524.13,440.99
615.0,614.0,724.0,524.13,440.99
615.0,614.0,771.88,524.13,440.99
615.0,614.0,767.78,524.13,440.99
692.55,695.04,767.78,524.13,440.99
648.0,641.0,767.78,524.13,440.99
638.12,636.12,767.78,481.12,440.99
653.0,651.0,767.78,481.12,440.99
600.0,600.0,767.78,481.12,440.99
600.0,600.0,760.78,481.12,440.99
623.0,622.0,760.78,481.12,440.99
630.0,630.0,760.78,481.12,440.99
630.0,630.0,577.78,481.12,440.99
668.1,666.1,750.88,481.12,440.99
668.1,666.1,753.0,481.12,440.99
653.0,653.0,753.0,481.12,440.99
623.0,618.0,753.0,481.12,440.99
669.0,662.0,753.0,481.12,440.99
637.0,635.0,753.0,481.12,440.99
637.0,635.0,778.78,481.12,440.99
655.0,650.0,754.77,481.12,440.99
638.0,638.0,717.78,481.12,440.99
593.4,638.0,717.78,481.12,440.99
694.23,676.14,740.79,481.12,476.88
625.0,625.0,715.0,481.12,406.0
675.0,675.0,700.0,520.0,450.0
664.0,664.0,768.0,520.0,450.0
678.22,676.22,768.0,520.0,450.0
678.22,676.22,763.78,520.0,450.0
678.22,676.22,760.0,520.0,450.0
693.12,691.12,760.0,520.0,450.0
619.74,619.74,740.37,520.0,450.0
748.13,736.13,740.37,520.0,450.0
598.0,596.0,740.37,520.0,450.0
633.0,633.0,740.37,520.0,450.0
648.1,646.1,740.37,520.0,450.0
639.16,637.16,733.93,520.0,450.0
637.0,625.0,733.93,520.0,450.0
637.0,625.0,7.48,520.0,450.0
649.16,627.93,698.66,479.0,421.23
633.0,634.0,733.78,471.0,401.18
653.12,653.12,733.78,490.12,401.18
652.13,650.23,752.1,490.12,401.18
666.9,650.9,752.1,490.12,401.18
695.0,695.0,780.0,648.0,609.0
695.0,695.0,763.78,648.0,609.0
620.0,615.0,763.78,648.0,609.0
620.0,615.0,752.0,648.0,609.0
620.0,615.0,722.28,648.0,609.0
638.0,638.0,748.0,648.0,609.0
648.0,646.0,748.0,648.0,609.0
623.0,623.0,748.0,648.0,609.0
634.9,634.9,748.0,648.0,609.0
629.0,629.0,748.0,648.0,609.0
629.0,629.0,737.78,648.0,609.0
697.0,674.0,737.78,554.0,609.0
697.0,674.0,749.88,554.0,609.0
660.22,654.22,749.88,554.0,609.0
660.22,654.22,748.0,554.0,609.0
660.22,654.22,737.65,554.0,609.0
668.12,655.12,737.65,554.0,609.0
643.0,641.0,737.65,554.0,609.0
653.0,651.0,737.65,554.0,609.0
653.0,651.0,747.98,554.0,609.0
653.0,651.0,772.65,554.0,609.0
653.0,651.0,774.97,554.0,609.0
653.0,651.0,766.0,554.0,609.0
633.0,629.0,766.0,554.0,609.0
703.88,675.88,766.0,554.0,609.0
703.88,675.88,760.0,554.0,609.0
688.22,686.22,782.99,554.0,609.0
663.19,651.19,782.99,554.0,609.0
668.12,676.12,782.99,554.0,609.0
635.0,635.0,770.0,554.0,609.0
635.0,635.0,690.35,554.0,609.0
635.0,635.0,780.78,554.0,609.0
645.93,647.93,771.89,484.93,609.0
645.93,647.93,763.78,484.93,609.0
645.93,647.93,668.09,484.93,609.0
634.0,629.11,668.09,484.93,609.0
678.13,676.13,668.09,484.93,609.0
633.0,633.0,668.09,484.93,609.0
696.13,694.13,763.9,534.13,609.0
648.0,646.0,763.9,534.13,609.0
636.06,634.06,763.9,534.13,609.0
636.06,634.06,760.0,534.13,609.0
639.0,639.0,760.0,534.13,609.0
688.51,676.95,760.0,534.13,609.0
638.0,638.0,760.0,534.13,609.0
674.9,674.9,717.78,534.13,476.2
694.23,676.14,740.79,534.13,476.88
694.23,676.14,760.0,534.13,476.88
630.0,630.0,760.0,534.13,476.88
635.0,635.0,760.0,534.13,476.88
682.03,674.74,731.78,463.04,476.88
694.9,687.9,731.78,463.04,476.88
648.0,641.0,731.78,463.04,476.88
648.0,641.0,778.0,463.04,476.88
638.0,638.0,778.0,463.04,476.88
685.56,669.56,778.0,463.04,476.88
610.0,610.0,778.0,463.04,476.88
655.1,653.0,780.88,463.04,476.88
620.0,620.0,780.88,463.04,476.88
678.0,678.0,780.88,463.04,476.88
659.16,647.16,718.93,463.04,476.88
659.16,647.16,763.74,463.04,476.88
659.16,647.16,738.78,463.04,476.88
640.0,640.0,738.78,463.04,476.88
640.0,640.0,783.78,463.04,476.88
640.0,640.0,746.0,463.04,476.88
604.0,604.0,729.3,463.04,476.88
604.0,604.0,719.0,463.04,476.88
655.1,655.1,719.0,463.04,476.88
655.1,655.1,785.88,463.04,476.88
655.1,655.1,768.0,463.04,476.88
672.55,675.04,768.0,463.04,476.88
638.12,636.12,768.0,481.12,476.88
658.0,656.0,768.0,481.12,476.88
668.0,661.0,768.0,481.12,476.88
668.0,661.0,781.78,481.12,476.88
600.0,600.0,781.78,481.12,476.88
655.0,643.0,781.78,481.12,476.88
643.0,646.0,781.78,481.12,476.88
635.0,635.0,781.78,481.12,476.88
635.0,635.0,577.78,481.12,476.88
673.1,671.1,776.88,481.12,476.88
689.0,687.0,776.88,481.12,476.88
637.0,635.0,776.88,481.12,476.88
665.0,663.0,765.77,481.12,476.88
638.0,638.0,730.78,481.12,476.88
694.23,676.14,740.79,481.12,476.88
633.0,633.0,735.0,481.12,425.0
660.0,660.0,690.0,520.0,450.0
664.0,664.0,778.0,520.0,450.0
688.22,682.22,778.0,520.0,450.0
688.22,682.22,784.78,520.0,450.0
688.22,682.22,780.0,520.0,450.0
678.12,676.12,780.0,520.0,450.0
633.74,633.74,747.37,520.0,450.0
598.0,596.0,747.37,520.0,450.0
634.0,634.0,733.78,471.0,401.18
658.1,656.1,733.78,471.0,401.18
659.16,657.16,753.93,471.0,401.18
686.0,664.0,753.93,471.0,401.18
686.0,664.0,768.0,471.0,401.18
598.0,596.0,768.0,471.0,401.18
660.85,644.36,718.97,494.3,437.66
590.0,590.0,718.97,494.3,437.66
634.0,634.0,766.78,471.0,401.18
660.12,656.12,766.78,490.12,401.18
659.9,662.9,766.78,490.12,456.2
620.0,615.0,766.78,490.12,456.2
620.0,615.0,772.78,490.12,456.2
695.0,695.0,780.0,648.0,609.0
695.0,695.0,764.0,648.0,609.0
695.0,695.0,743.87,648.0,609.0
639.0,639.0,777.0,648.0,609.0
658.0,656.0,777.0,648.0,609.0
637.9,637.9,777.0,648.0,609.0
637.9,637.9,762.78,648.0,609.0
638.0,616.0,762.78,648.0,609.0
704.0,694.0,762.78,556.0,609.0
704.0,694.0,758.88,556.0,609.0
685.22,679.22,758.88,556.0,609.0
685.22,679.22,787.0,556.0,609.0
598.0,596.0,787.0,556.0,609.0
598.0,596.0,767.65,556.0,609.0
683.0,666.0,767.65,556.0,609.0
650.0,650.0,767.65,556.0,415.3
648.0,646.0,767.65,556.0,415.3
636.0,634.0,767.65,556.0,415.3
669.0,683.0,767.65,556.0,415.3
648.0,641.0,767.65,556.0,415.3
648.0,641.0,772.98,556.0,415.3
648.0,641.0,772.65,556.0,415.3
648.0,641.0,791.88,556.0,415.3
648.0,641.0,768.0,556.0,415.3
703.88,675.88,768.0,556.0,415.3
703.88,675.88,778.0,556.0,415.3
664.0,662.0,781.78,556.0,415.3
699.12,697.12,812.89,556.0,415.3
674.19,666.19,812.89,556.0,415.3
649.0,649.0,812.89,556.0,415.3
670.0,670.0,812.89,556.0,415.3
670.0,670.0,800.0,556.0,415.3
670.0,670.0,717.35,556.0,415.3
630.0,630.0,717.35,556.0,415.3
661.93,659.93,802.89,556.0,415.3
661.93,659.93,779.78,556.0,415.3
661.93,659.93,798.78,556.0,415.3
645.0,639.11,798.78,556.0,415.3
678.13,676.13,798.78,556.0,415.3
678.13,676.13,798.78,556.0,415.3
716.13,714.13,813.9,544.13,415.3
661.0,654.0,813.9,544.13,415.3
683.5,683.5,813.9,544.13,415.3
683.5,683.5,778.0,544.13,415.3
650.0,650.0,778.0,544.13,415.3
695.11,695.28,778.0,544.13,415.3
638.0,638.0,778.0,544.13,415.3
680.9,683.9,785.78,544.13,415.3
648.0,648.0,805.78,471.0,421.18
649.9,649.9,805.78,471.0,421.18
649.9,649.9,778.0,471.0,421.18
650.0,650.0,778.0,471.0,421.18
655.0,655.0,778.0,471.0,421.18
679.41,683.14,731.78,471.0,471.44
719.9,712.9,731.78,471.0,471.44
648.0,656.0,731.78,471.0,471.44
648.0,656.0,783.0,471.0,471.44
638.0,638.0,783.0,471.0,471.44
684.56,682.56,783.0,471.0,471.44
708.0,701.0,783.0,471.0,471.44
675.1,673.0,810.88,471.0,471.44
655.0,655.0,810.88,471.0,471.44
700.0,700.0,810.88,471.0,471.44
700.0,700.0,787.74,471.0,471.44
700.0,700.0,752.78,471.0,471.44
670.0,670.0,752.78,471.0,471.44
670.0,670.0,786.0,471.0,471.44
635.0,633.0,786.0,471.0,471.44
635.0,633.0,773.1,471.0,471.44
618.0,618.0,758.6,471.0,471.44
618.0,618.0,788.0,471.0,471.44
618.0,618.0,744.0,471.0,471.44
618.0,618.0,805.78,471.0,471.44
618.0,618.0,778.0,471.0,471.44
672.55,675.04,778.0,471.0,471.44
653.12,651.12,778.0,491.12,471.44
663.0,661.0,778.0,491.12,471.44
658.0,651.0,778.0,491.12,471.44
658.0,651.0,795.78,491.12,471.44
610.0,610.0,795.78,491.12,471.44
618.0,611.0,795.78,491.12,471.44
655.0,655.0,795.78,491.12,471.44
678.1,676.1,793.88,491.12,471.44
678.1,676.1,803.0,491.12,471.44
663.0,663.0,803.0,491.12,471.44
632.0,628.0,803.0,491.12,471.44
709.0,697.0,803.0,491.12,471.44
647.0,645.0,803.0,491.12,471.44
647.0,645.0,818.78,491.12,471.44
675.0,675.0,788.77,491.12,471.44
652.0,652.0,730.78,491.12,471.44
694.23,676.14,740.79,491.12,471.44
648.0,648.0,745.0,491.12,471.44
690.0,690.0,700.0,540.0,450.0
675.0,675.0,808.0,540.0,450.0
675.0,675.0,798.78,540.0,450.0
675.0,675.0,803.0,540.0,450.0
678.12,686.12,803.0,540.0,450.0
788.13,766.13,803.0,540.0,450.0
628.0,631.0,803.0,540.0,450.0
649.0,649.0,803.0,540.0,450.0
629.0,622.0,803.0,540.0,450.0
678.1,676.1,803.0,540.0,450.0
669.16,667.16,803.93,540.0,450.0
669.0,663.0,803.93,540.0,450.0
669.0,663.0,783.0,540.0,450.0
628.0,631.0,783.0,540.0,450.0
660.68,658.75,738.44,508.83,452.05
600.0,600.0,738.44,508.83,452.05
610.0,610.0,789.78,508.83,452.05
684.9,682.9,789.78,508.83,476.2
650.0,648.0,789.78,508.83,476.2
650.0,648.0,787.78,508.83,476.2
699.0,699.0,810.0,652.0,613.0
699.0,699.0,808.78,652.0,613.0
699.0,699.0,791.0,652.0,613.0
699.0,699.0,757.78,652.0,613.0
652.0,652.0,780.0,652.0,613.0
668.0,666.0,780.0,652.0,613.0
668.0,666.0,800.78,652.0,613.0
649.0,649.0,800.78,652.0,613.0
704.0,704.0,800.78,561.0,613.0
704.0,704.0,778.88,561.0,613.0
705.22,706.22,778.88,561.0,613.0
705.22,706.22,787.0,561.0,613.0
628.0,631.0,787.0,561.0,613.0
628.0,631.0,793.65,561.0,613.0
708.0,701.0,793.65,561.0,613.0
658.0,656.0,793.65,561.0,613.0
658.0,656.0,793.65,561.0,613.0
690.0,690.0,793.65,561.0,613.0
690.0,690.0,797.98,561.0,613.0
690.0,690.0,842.65,561.0,613.0
690.0,690.0,829.38,561.0,613.0
690.0,690.0,783.0,561.0,613.0
653.0,654.0,783.0,561.0,613.0
692.88,669.88,783.0,561.0,613.0
692.88,669.88,838.0,561.0,613.0
732.0,730.0,781.78,561.0,613.0
718.22,716.22,832.99,561.0,613.0
709.19,705.19,832.99,561.0,613.0
670.0,670.0,832.99,561.0,613.0
670.0,670.0,736.35,561.0,613.0
670.0,670.0,840.88,561.0,613.0
630.0,630.0,840.88,561.0,613.0
641.0,641.0,840.88,561.0,613.0
690.93,694.93,837.89,561.0,613.0
690.93,694.93,822.78,561.0,613.0
690.93,694.93,724.0,561.0,613.0
654.0,652.11,724.0,561.0,613.0
678.13,676.13,724.0,561.0,613.0
706.13,694.13,813.19,544.13,613.0
686.0,684.0,813.19,544.13,613.0
686.0,684.0,813.19,544.13,613.0
685.06,717.06,813.19,544.13,613.0
685.06,717.06,838.0,544.13,613.0
677.0,677.0,838.0,544.13,613.0
645.0,645.0,838.0,544.13,613.0
645.0,645.0,838.0,544.13,613.0
700.9,698.9,800.78,544.13,613.0
723.0,721.0,800.78,544.13,613.0
745.69,743.38,828.94,544.13,544.12
745.69,743.38,838.0,544.13,544.12
690.0,690.0,838.0,544.13,544.12
692.0,692.0,838.0,544.13,544.12
716.28,718.69,731.78,544.13,506.99
761.9,759.9,731.78,544.13,506.99
663.0,701.0,731.78,544.13,506.99
663.0,701.0,843.0,544.13,506.99
719.56,717.56,843.0,544.13,506.99
733.0,731.0,843.0,544.13,506.99
689.07,687.07,843.0,544.13,506.99
645.0,645.0,843.0,544.13,506.99
695.1,693.1,830.88,544.13,506.99
695.1,693.1,858.78,544.13,506.99
670.0,670.0,858.78,544.13,506.99
636.16,632.16,858.78,544.13,506.99
636.16,632.16,829.84,544.13,506.99
680.0,680.0,829.84,544.13,506.99
680.0,680.0,683.78,544.13,506.99
680.0,680.0,866.0,544.13,506.99
645.0,643.0,866.0,544.13,506.99
645.0,643.0,832.78,544.13,506.99
635.0,635.0,817.3,544.13,506.99
635.0,635.0,634.0,544.13,506.99
635.0,635.0,759.0,544.13,506.99
645.1,645.1,759.0,544.13,506.99
645.1,645.1,879.78,544.13,506.99
645.1,645.1,798.0,544.13,506.99
697.1,695.1,798.0,544.13,506.99
688.12,688.12,798.0,541.12,506.99
693.0,691.0,798.0,541.12,506.99
693.0,691.0,837.78,541.12,506.99
638.0,631.0,837.78,541.12,506.99
698.0,699.0,837.78,541.12,506.99
698.0,699.0,837.78,541.12,506.99
665.0,665.0,837.78,541.12,506.99
668.0,656.0,837.78,541.12,506.99
719.0,717.0,837.78,541.12,506.99
667.0,665.0,837.78,541.12,506.99
667.0,665.0,858.78,541.12,506.99
730.0,730.0,834.77,541.12,506.99
679.0,681.0,730.78,541.12,506.99
745.69,743.38,828.94,541.12,544.12
678.0,678.0,825.51,666.0,544.12
700.0,700.0,835.0,666.0,544.12
678.0,676.0,835.0,666.0,544.12
718.22,716.22,835.0,666.0,544.12
718.22,716.22,840.78,666.0,544.12
718.22,716.22,838.0,666.0,544.12
645.74,645.74,825.37,666.0,544.12
808.13,786.13,825.37,666.0,544.12
679.0,674.0,825.37,666.0,544.12
688.0,689.0,813.78,666.0,544.12
653.0,648.0,813.78,666.0,544.12
703.1,696.1,813.78,666.0,544.12
709.16,707.16,833.93,666.0,544.12
710.0,706.5,833.93,666.0,544.12
630.0,630.0,833.93,666.0,544.12
688.0,688.0,875.78,471.0,457.18
732.13,730.23,787.1,471.0,457.18
714.9,712.9,787.1,471.0,457.18
680.0,673.0,787.1,471.0,457.18
680.0,673.0,827.78,471.0,457.18
709.0,709.0,840.0,662.0,623.0
709.0,709.0,834.0,662.0,623.0
709.0,709.0,799.78,662.0,623.0
680.0,680.0,835.0,662.0,623.0
679.0,679.0,835.0,662.0,623.0
649.9,649.9,835.0,662.0,623.0
649.9,649.9,840.78,662.0,623.0
679.0,679.0,840.78,662.0,623.0
680.0,680.0,840.78,605.0,623.0
680.0,680.0,836.88,605.0,623.0
734.22,739.22,836.88,605.0,623.0
734.22,739.22,837.0,605.0,623.0
734.22,739.22,839.65,605.0,623.0
734.0,739.0,839.65,605.0,623.0
678.0,678.0,839.65,605.0,483.3
662.0,662.0,839.65,605.0,483.3
715.0,715.0,839.65,605.0,483.3
698.0,696.0,839.65,605.0,483.3
698.0,696.0,847.98,605.0,483.3
698.0,696.0,853.65,605.0,483.3
698.0,696.0,849.88,605.0,483.3
698.0,696.0,855.0,605.0,483.3
680.0,680.0,900.0,605.0,483.3
670.0,672.0,900.0,605.0,483.3
670.0,672.0,864.0,605.0,483.3
734.0,739.0,781.78,605.0,483.3
717.12,717.12,848.89,605.0,483.3
708.19,706.19,848.89,605.0,483.3
762.12,762.12,848.89,605.0,483.3
700.0,700.0,857.0,605.0,483.3
700.0,700.0,722.35,605.0,483.3
700.0,700.0,855.78,605.0,483.3
665.0,665.0,855.78,605.0,483.3
688.07,688.07,855.78,605.0,483.3
646.0,646.0,855.78,605.0,483.3
704.93,705.93,858.89,605.0,483.3
704.93,705.93,838.78,605.0,483.3
704.93,705.93,855.78,605.0,483.3
708.0,708.11,855.78,605.0,483.3
708.13,706.13,855.78,605.0,483.3
750.13,750.13,859.9,605.0,483.3
686.0,684.0,859.9,605.0,483.3
746.0,746.0,859.9,605.0,483.3
723.06,728.06,859.9,605.0,483.3
723.06,728.06,864.0,605.0,483.3
678.0,678.0,864.0,605.0,483.3
670.0,670.0,864.0,605.0,483.3
722.12,722.12,864.0,605.0,483.3
